Order Date,Discount,Sales,Profit,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Tables,Region_Central,Region_East,Region_South,Region_West,State_Alabama,State_Arizona,State_Arkansas,State_Colorado,State_Connecticut,State_Delaware,State_District of Columbia,State_Florida,State_Georgia,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New York,State_North Carolina,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Segment_Corporate,Segment_Home Office
2014-03-23,0.6013110299597882,0.7686347150992834,-2.415036419892389,-0.08598989506126381,-0.4069668161710565,1.0524564819585351,-1.144826057965696,0.04442845892295286,2.7691034484948642,-0.146561926297931,-0.20086508472293932,1.236801806098872,-0.1915761066042902,-0.3221466719288718,-0.22403805523403875,-0.2524467210539465,-0.1209716757818268,4.803585374753874,-0.37463432463267754,-0.1723454968864278,-0.5967289089908657,-0.26412366079049215,-0.140028008402801,-0.09853292781642932,-0.2951406680504776,-0.20086508472293932,-0.06950480468569162,-0.31399291281137964,-0.31802889726075984,-0.4144278959015025,-0.2581988897471611,-0.1915761066042902,-0.21643648990368364,-0.06950480468569159,-0.140028008402801,-0.19157610660429017,-0.1723454968864278,-0.3058188677242055,1.2940236634243003,-0.38398219617704,-0.5712621239787579,-0.1901478234463101,-0.2620295878412405,-0.5643297724247073,-0.17374889710522773,-0.1723454968864278,-0.09853292781642932,3.184226779637729,-0.8372881667177017,-0.18661690879115472,-0.0695048046856916,-0.4694027940381773,-0.6421541675251415,-0.0695048046856916,-0.2886751345948129,-0.06950480468569162,0.24805140310499982,-0.591002095429794,-0.5435615565490324,1.2246806659117482,1.2094937600603883
2014-03-30,-0.16438299986537933,-0.12094231826988226,-0.466048544663674,-0.08598989506126381,-0.4069668161710565,1.0524564819585351,0.3403536929087204,-0.35735934351070836,-1.003648848144427,-0.5138496452132278,-0.20086508472293932,-0.38115275785436936,-0.1915761066042902,-0.3221466719288718,-0.22403805523403875,-0.2524467210539465,-0.1209716757818268,-0.5465927133254074,-0.37463432463267754,-0.1723454968864278,-0.5967289089908657,-0.26412366079049215,7.14142842854285,-0.09853292781642932,-0.2951406680504776,-0.20086508472293932,-0.06950480468569162,-0.31399291281137964,-0.31802889726075984,-0.4144278959015025,-0.2581988897471611,-0.1915761066042902,-0.21643648990368364,-0.06950480468569159,-0.140028008402801,-0.19157610660429017,-0.1723454968864278,-0.3058188677242055,-0.09338315096876391,-0.38398219617704,0.7063994006188941,-0.1901478234463101,-0.2620295878412405,-0.5643297724247073,-0.17374889710522773,-0.1723454968864278,-0.09853292781642932,-0.386226967880587,0.8870280578098423,-0.18661690879115472,-0.0695048046856916,-0.4694027940381773,-0.6421541675251415,-0.0695048046856916,-0.2886751345948129,-0.06950480468569162,-0.33166423561230307,-0.591002095429794,-0.5435615565490324,-1.31419220959965,0.13896311285800206
2014-04-06,-1.2669824028136194,-0.4913402609236172,0.34371779668333535,-0.9802848036984065,-0.8281066060396125,0.3347156680327144,-0.6497661410075573,-0.7591471459443696,0.25393525073533685,-0.146561926297931,-0.20086508472293932,-0.38115275785436936,-0.1915761066042902,-0.3221466719288718,-0.22403805523403875,-0.2524467210539465,-0.1209716757818268,0.790951808694413,-0.37463432463267754,-0.1723454968864278,-0.5967289089908657,-0.26412366079049215,-0.140028008402801,-0.09853292781642932,-0.2951406680504776,-0.20086508472293932,-0.06950480468569162,-0.31399291281137964,-0.31802889726075984,1.3095921510487476,-0.2581988897471611,-0.1915761066042902,-0.21643648990368364,-0.06950480468569159,-0.140028008402801,-0.19157610660429017,-0.1723454968864278,-0.3058188677242055,-0.787086558165296,-0.38398219617704,-0.5712621239787579,-0.1901478234463101,-0.2620295878412405,0.37471496889000566,-0.17374889710522773,-0.1723454968864278,-0.09853292781642932,-0.386226967880587,-0.8372881667177017,-0.18661690879115472,-0.0695048046856916,1.408208382114532,0.5294955416435376,-0.0695048046856916,-0.2886751345948129,-0.06950480468569162,-0.33166423561230307,0.44200997053152663,-1.0598209344586158,0.37838970740794875,-0.3963022107431911
2014-04-13,-0.756519716263508,-0.6702976103239844,0.25459613307753176,-0.08598989506126381,-1.2492463959081685,1.0524564819585351,-1.144826057965696,-0.7591471459443696,0.25393525073533685,-0.5138496452132278,7.395487210253675,-0.38115275785436936,-0.1915761066042902,-0.3221466719288718,-0.22403805523403875,-0.2524467210539465,-0.1209716757818268,-0.5465927133254074,-0.37463432463267754,-0.1723454968864278,-0.5967289089908657,-0.26412366079049215,-0.140028008402801,-0.09853292781642932,-0.2951406680504776,-0.20086508472293932,-0.06950480468569162,-0.31399291281137964,-0.31802889726075984,-0.4144278959015025,-0.2581988897471611,-0.1915761066042902,-0.21643648990368364,-0.06950480468569159,-0.140028008402801,-0.19157610660429017,-0.1723454968864278,-0.3058188677242055,-0.787086558165296,-0.38398219617704,0.7063994006188941,-0.1901478234463101,-0.2620295878412405,-0.5643297724247073,-0.17374889710522773,-0.1723454968864278,-0.09853292781642932,-0.386226967880587,-0.8372881667177017,-0.18661690879115472,-0.0695048046856916,-0.4694027940381773,-0.6421541675251415,-0.0695048046856916,-0.2886751345948129,-0.06950480468569162,-0.33166423561230307,-0.591002095429794,-1.0598209344586158,-0.4679012510958507,-0.3963022107431911
2014-04-20,-0.6544271789534859,-0.6778799553304019,-0.43162007813261577,-0.9802848036984065,-0.8281066060396125,0.3347156680327144,0.3403536929087204,-1.160934948378031,-1.003648848144427,-0.146561926297931,-0.20086508472293932,-0.38115275785436936,-0.1915761066042902,-0.3221466719288718,-0.22403805523403875,-0.2524467210539465,-0.1209716757818268,-0.5465927133254074,-0.37463432463267754,-0.1723454968864278,-0.5967289089908657,-0.26412366079049215,-0.140028008402801,-0.09853292781642932,-0.2951406680504776,-0.20086508472293932,-0.06950480468569162,-0.31399291281137964,-0.31802889726075984,-0.4144278959015025,-0.2581988897471611,-0.1915761066042902,-0.21643648990368364,-0.06950480468569159,-0.140028008402801,-0.19157610660429017,-0.1723454968864278,-0.3058188677242055,-0.787086558165296,-0.38398219617704,-0.5712621239787579,-0.1901478234463101,-0.2620295878412405,-0.5643297724247073,-0.17374889710522773,-0.1723454968864278,-0.09853292781642932,-0.386226967880587,1.7491861700736142,-0.18661690879115472,-0.0695048046856916,-0.4694027940381773,-0.6421541675251415,-0.0695048046856916,-0.2886751345948129,-0.06950480468569162,-0.911379874329606,0.44200997053152663,0.48895719927013415,-1.31419220959965,0.13896311285800206
2014-04-27,0.12828227375668466,-0.34240962029305894,0.27692624033735985,-0.9802848036984065,0.4353127635660555,-1.100765959818927,-1.144826057965696,0.04442845892295286,-1.003648848144427,-0.146561926297931,-0.20086508472293932,-0.38115275785436936,-0.1915761066042902,-0.3221466719288718,-0.22403805523403875,-0.2524467210539465,-0.1209716757818268,-0.5465927133254074,-0.37463432463267754,-0.1723454968864278,-0.5967289089908657,-0.26412366079049215,-0.140028008402801,-0.09853292781642932,-0.2951406680504776,-0.20086508472293932,-0.06950480468569162,-0.31399291281137964,-0.31802889726075984,-0.4144278959015025,-0.2581988897471611,-0.1915761066042902,-0.21643648990368364,-0.06950480468569159,-0.140028008402801,-0.19157610660429017,-0.1723454968864278,-0.3058188677242055,-0.787086558165296,-0.38398219617704,3.2617224498141977,-0.1901478234463101,-0.2620295878412405,-0.5643297724247073,-0.17374889710522773,-0.1723454968864278,-0.09853292781642932,-0.386226967880587,-0.8372881667177017,-0.18661690879115472,-0.0695048046856916,-0.4694027940381773,-0.6421541675251415,-0.0695048046856916,-0.2886751345948129,-0.06950480468569162,-0.911379874329606,-0.591002095429794,-1.0598209344586158,-0.8910467303477504,1.7447590836615816
2014-05-04,-1.7774450893637308,-1.134927477014692,0.030153645730200383,-0.9802848036984065,-0.4069668161710565,-1.100765959818927,-1.144826057965696,-0.35735934351070836,0.25393525073533685,-0.8811373641285247,-0.20086508472293932,-0.38115275785436936,-0.1915761066042902,-0.3221466719288718,3.360570828510581,-0.2524467210539465,-0.1209716757818268,-0.5465927133254074,-0.37463432463267754,-0.1723454968864278,-0.5967289089908657,-0.26412366079049215,-0.140028008402801,-0.09853292781642932,-0.2951406680504776,3.597311062765368,-0.06950480468569162,-0.31399291281137964,-0.31802889726075984,-0.4144278959015025,-0.2581988897471611,-0.1915761066042902,-0.21643648990368364,-0.06950480468569159,-0.140028008402801,-0.19157610660429017,-0.1723454968864278,-0.3058188677242055,-0.09338315096876391,-0.38398219617704,-0.5712621239787579,-0.1901478234463101,-0.2620295878412405,-0.5643297724247073,-0.17374889710522773,-0.1723454968864278,-0.09853292781642932,1.3989999058785707,-0.8372881667177017,-0.18661690879115472,-0.0695048046856916,-0.4694027940381773,0.5294955416435376,-0.0695048046856916,-0.2886751345948129,-0.06950480468569162,-0.33166423561230307,0.44200997053152663,-0.5435615565490324,-0.4679012510958507,-0.9315675343443843
2014-05-11,1.642654910522015,-0.14802422821745068,-0.49038796659429446,-0.08598989506126381,0.4353127635660555,-0.3830251458931063,0.3403536929087204,0.04442845892295286,-1.003648848144427,-0.8811373641285247,-0.20086508472293932,-0.38115275785436936,-0.1915761066042902,-0.3221466719288718,-0.22403805523403875,-0.2524467210539465,-0.1209716757818268,-0.5465927133254074,-0.37463432463267754,-0.1723454968864278,-0.5967289089908657,-0.26412366079049215,-0.140028008402801,-0.09853292781642932,-0.2951406680504776,-0.20086508472293932,-0.06950480468569162,-0.31399291281137964,3.6910626560870003,-0.4144278959015025,-0.2581988897471611,-0.1915761066042902,-0.21643648990368364,-0.06950480468569159,-0.140028008402801,-0.19157610660429017,-0.1723454968864278,-0.3058188677242055,-0.787086558165296,-0.38398219617704,-0.5712621239787579,-0.1901478234463101,-0.2620295878412405,0.37471496889000566,-0.17374889710522773,-0.1723454968864278,-0.09853292781642932,-0.386226967880587,1.7491861700736142,-0.18661690879115472,-0.0695048046856916,-0.4694027940381773,-0.6421541675251415,-0.0695048046856916,-0.2886751345948129,-0.06950480468569162,-0.33166423561230307,-0.591002095429794,-0.5435615565490324,-0.8910467303477504,-0.9315675343443843
2014-05-18,0.1418946120646877,-0.7103481030125024,-0.302525963836974,-0.9802848036984065,-0.4069668161710565,-0.3830251458931063,-0.6497661410075573,-0.35735934351070836,-0.374856798704545,-0.5138496452132278,-0.20086508472293932,-0.38115275785436936,-0.1915761066042902,-0.3221466719288718,-0.22403805523403875,-0.2524467210539465,-0.1209716757818268,0.790951808694413,-0.37463432463267754,-0.1723454968864278,-0.5967289089908657,-0.26412366079049215,-0.140028008402801,-0.09853292781642932,-0.2951406680504776,-0.20086508472293932,-0.06950480468569162,-0.31399291281137964,1.6865168794131205,-0.4144278959015025,-0.2581988897471611,-0.1915761066042902,-0.21643648990368364,-0.06950480468569159,-0.140028008402801,-0.19157610660429017,-0.1723454968864278,-0.3058188677242055,-0.787086558165296,-0.38398219617704,0.7063994006188941,-0.1901478234463101,-0.2620295878412405,-0.5643297724247073,-0.17374889710522773,-0.1723454968864278,-0.09853292781642932,-0.386226967880587,-0.8372881667177017,-0.18661690879115472,-0.0695048046856916,-0.4694027940381773,-0.6421541675251415,-0.0695048046856916,1.5877132402714709,-0.06950480468569162,-0.33166423561230307,-0.591002095429794,-0.5435615565490324,-0.04475577184395096,-0.9315675343443843
2014-05-25,2.7146265522772484,-1.2919397268747985,-0.18676845800357794,-0.9802848036984065,-0.8281066060396125,-1.100765959818927,0.3403536929087204,-0.7591471459443696,-1.003648848144427,-1.2484250830438215,-0.20086508472293932,-0.38115275785436936,-0.1915761066042902,-0.3221466719288718,-0.22403805523403875,-0.2524467210539465,-0.1209716757818268,-0.5465927133254074,-0.37463432463267754,-0.1723454968864278,0.4123736362945007,-0.26412366079049215,-0.140028008402801,-0.09853292781642932,-0.2951406680504776,-0.20086508472293932,-0.06950480468569162,-0.31399291281137964,-0.31802889726075984,-0.4144278959015025,-0.2581988897471611,-0.1915761066042902,-0.21643648990368364,-0.06950480468569159,-0.140028008402801,-0.19157610660429017,5.802298395176403,-0.3058188677242055,-0.787086558165296,-0.38398219617704,-0.5712621239787579,-0.1901478234463101,-0.2620295878412405,-0.5643297724247073,-0.17374889710522773,-0.1723454968864278,-0.09853292781642932,-0.386226967880587,0.8870280578098423,-0.18661690879115472,-0.0695048046856916,-0.4694027940381773,-0.6421541675251415,-0.0695048046856916,-0.2886751345948129,-0.06950480468569162,-0.911379874329606,-0.591002095429794,0.48895719927013415,-0.4679012510958507,-0.9315675343443843
2014-06-01,0.6217295374217925,0.15592037667464476,0.7060580506521419,-0.08598989506126381,0.014172973697499524,0.3347156680327144,0.3403536929087204,-1.160934948378031,-0.374856798704545,-0.146561926297931,-0.20086508472293932,-0.38115275785436936,4.235960579361528,-0.3221466719288718,-0.22403805523403875,-0.2524467210539465,-0.1209716757818268,-0.5465927133254074,-0.37463432463267754,-0.1723454968864278,1.4214761815798673,-0.26412366079049215,-0.140028008402801,-0.09853292781642932,-0.2951406680504776,-0.20086508472293932,-0.06950480468569162,-0.31399291281137964,-0.31802889726075984,-0.4144278959015025,3.8729833462074166,-0.1915761066042902,-0.21643648990368364,-0.06950480468569159,-0.140028008402801,-0.19157610660429017,-0.1723454968864278,-0.3058188677242055,-0.787086558165296,-0.38398219617704,-0.5712621239787579,-0.1901478234463101,-0.2620295878412405,-0.5643297724247073,-0.17374889710522773,-0.1723454968864278,-0.09853292781642932,-0.386226967880587,-0.8372881667177017,-0.18661690879115472,-0.0695048046856916,-0.4694027940381773,-0.6421541675251415,-0.0695048046856916,-0.2886751345948129,-0.06950480468569162,-0.911379874329606,0.44200997053152663,-0.5435615565490324,-0.4679012510958507,-0.3963022107431911
